id,adult,overview,popularity,poster_path,name,vote_average,genre_ids,vote_count
93237,False,"Can love cross the boundaries of time? Does it have the power to change the past? An original format that has quickly become a national sensation combining drama, suspense, wall - to - wall romance, time travel and lots of feel good music.",22.463,/nLy5FJ6KdiwLmEmAQwNELDgoq9N.jpg,Danny Hollywood,0.0,"[10765, 10762, 18]",0
16364,False,"The Bing Crosby Show is a 28-episode situation comedy television program starring crooner, film star, iconic phenomenon, and businessman Bing Crosby and actress Beverly Garland as a middle-aged couple, Bing and Ellie Collins, rearing two teenaged daughters during the early 1960s. In the format, Crosby portrayed a former entertainer turned architectural designer with a penchant for singing, and each episode usually contained at least one song. Produced by Crosby's own company, affiliated with Desilu Studios and subsequently CBS Paramount Television, the series aired on ABC from September 14, 1964, to April 19, 1965. Rebroadcasts continued until June 14.

The roles of the daughters Janice and Joyce Collins were played by Carol Faylen and Diane Sherry, respectively. Top Warner Bros. character actor Frank McHugh appeared as Willie Walters, the Collins's live-in handyman. Christopher Riordan and Pamela Austin appeared twice on the program, Riordan as an unnamed ""Neighbor"" and Austin as Clarissa Roberts.

Guest stars included Herbert Anderson, Frankie Avalon, Jack Benny, Jimmy Boyd, Macdonald Carey, Vikki Carr, Dennis Day, Roger Ewing, Glenda Farrell, Joan Fontaine, Kathy Garver, George Gobel, Kathryn Grant, Pat Harrington, Jr., Phil Harris, Charles Lane, Nobu McCarthy, Gary Morton, Ken Murray, Lloyd Nolan, Ruth Roman, and James Shigeta.",46.7697,/3m08q8mEmvH05gow0onoPWCnuVc.jpg,The Bing Crosby Show,5.0,[],1
91347,False,"Girl group HJ5, comprised of G with Love, Angel, Music and Baby, get in to all sorts of scrapes between shows while their manager does his best to get them to their shows on time.

Based on an idea by Gwen Stefani  A co-production between Canada, Malaysia and Australia, this series first screened in Australia on Network 10's channel 11. Three seasons have been produced.",30.2505,/4y9PnRGUk7jRPueTTmhRprSmv2a.jpg,Kuu Kuu Harajuku,10.0,"[16, 35, 18]",1
63087,False,"Shirayuki was a young girl born with unique apple-red hair. She meets a famous but foolish Prince Raji, who falls in love with her at first sight and orders her to become his concubine. With nowhere else to go, Shirayuki cuts her hair and escapes to a neighboring country. While traversing through the forests, she meets a young boy, Zen, who helps her after she boldly cures his wounds but then gets poisoned by an apple given to Shirayuki. Meanwhile, Prince Raji sends out henchmen to search for her. What will happen to Shirayuki? What is Zen's true character? A refreshing fantasy story between an optimistic heroine and a prince who constantly stays on her watch.",37.2037,/jZtP1Zd7DNfVkPolpVhe7BCdDhL.jpg,Snow White with the Red Hair,7.7,"[16, 35, 18, 10765]",90
72442,False,"Mavis navigates life without her dad, Dracula, around and discovers one of the few common human and monster truths: being a teenager bites.",30.5475,/mdPDFNqO7NWUtZIt66nMOmji7hg.jpg,Hotel Transylvania: The Series,6.5,"[16, 35, 10751, 10765]",32
70974,False,,48.4288,/gW8VFfwM57aQm5Yc9KxoxtB2Q3G.jpg,목욕탕집 남자들,9.0,"[35, 10751]",1
136651,False,"Heroes emerged in large numbers during the tumultuous and short-lived Sui to early Tang dynasty period. Most famous among them are Qin Qiong, Luo Cheng, Cheng Yao Jin, Shan Xiong Xin and Wei Chi Gong, known as the ""Five Tigers of Sui and Tang"", who would help Li Shi Min defeat rebels and rivals and pacify the land. The drama will start with the establishment of the Sui dynasty and end with Li Shi Min's ascension to the throne.",30.2021,/xDWhzwXcp8dAn6unvA87nE7Dqh3.jpg,Heroes of Sui and Tang Dynasties,7.0,"[18, 10768, 10759]",1
15288,False,"Skunk Fu! is an Irish animated children's television series featuring the fables of anthropomorphic animals protecting their valley using martial arts. The show chronicles the adventures of young Skunk, training with his Kung Fu master, Panda, with support of Rabbit, Fox, Turtle, and others, who directly, or inadvertently, also help Skunk grow. The show received mixed reviews from critics and won the IFTA award for ""Best Animation"". In addition to an English sound track, an Irish language, French language, Japanese language and Dutch language soundtracks were initially produced.",22.0835,/5GDbyMnT8O9tePXwEcCU9TsroMk.jpg,Skunk Fu!,8.0,"[16, 35, 10759]",2
39957,False,"Dr. Daniel Pierce, a neuroscientist and professor, is recruited to help the federal government crack difficult cases. His intimate knowledge of human behavior and masterful understanding of the mind give him an extraordinary ability to read people, but his eccentric view of the world and less-than-stellar social skills can often interfere with his work.",32.3837,/5L6MsJVdMDbdGZ4P1lGBunOp0VZ.jpg,Perception,7.2,"[80, 18, 9648]",249
127445,False,"Follow the iconic cat and mouse duo as they settle in to their new digs at the Royal Gate Hotel and unleash mayhem across the big city, inciting hilarious chaos uptown, downtown and everywhere their manic escapades take them.",28.7943,/5nvIUVjFpRAiMziG5zP2KR1uLHV.jpg,Tom and Jerry in New York,7.0,"[16, 35, 10762]",188
61709,False,"Rejoin Goku and his friends in a series of cosmic battles! Toei has redubbed, recut, and cleaned up the animation of the original 1989 animated series. The show's story arc has been refined to better follow the comic book series on which it is based. The show also features a new opening and ending. In the series, martial artist Goku, and his various friends, battle increasingly powerful enemies to defend the world against evil. Can Earth's defender defeat demons, aliens, and other villains?",28.4628,/je57jXdeWeJO9tGoWSJi4MCuXbN.jpg,Dragon Ball Z Kai,7.5,"[10765, 16, 10759, 35]",776
59631,False,"Meet Ace McDougal - just your average, everyday nerdy school kid... Well he was, 'til he happened to be in the wrong dentist's chair at the wrong time and accidentally said the secret codeword... next thing he knew he'd been fitted with a set of top secret, ultra high-tech experimental braces. From that moment on he's catapulted - teeth-first - into one hair-raising adventure after another! Now he's the kid proving you're never too nerdy to be cool!",18.5455,/mnvhut4bwy0uDBBakcuBTuLrlLE.jpg,Get Ace,10.0,"[10762, 16, 10759]",3
37704,False,"Bucket and Skinner are best friends trying to navigate the minefield of high school politics, while surfing everyday and living the California dream.",39.8199,/l1bjFHFmt9Olt3ZJ9uqvRDDKRwu.jpg,Bucket & Skinner's Epic Adventures,6.4,[35],5
42253,False,"The Sakuragoaka Girls' Academy curriculum traditionally focuses on the three ""R""s of reading, writing and arithmetic, but Ritsu Tainaka wants to add two more ""R""s: Rock and Roll! To do that, however, Ritsu has to save the Light Music Club from being shut down due to little problems like not having any other members or a faculty advisor. After strong-arming her best friend Mio into joining and convincing Tsumugi Kotobuki to make it a trio, Ritsu's would-be rockers are soon only one talented guitarist short of the quartet they need for school approval. What they get, unfortunately, is Yui Hirasawa, who's never held a guitar in her life, but she's determined to learn! Will the school halls come alive with the sound of music?",32.9607,/70hf2538UAf7mzzNgvqTlWq6PDf.jpg,K-ON!,7.974,"[16, 35]",156
80746,False,,27.1279,/hj4Bd0leXQZgMUbUdUlqSOfuXXF.jpg,De Spa,3.3,"[18, 10766]",3
66407,False,,29.804,/4DWPzIiCrQq8tnEHvjIRdwjzahQ.jpg,Don Quijote de la Mancha,7.5,"[10759, 16, 35]",34
9993,False,,17.2786,,Praise the Lord,0.0,[],0
981,False,"Danny Thomas, an entertainer, tries to balance his home life with the needs of his career, with hilarious results.",20.1061,/l2ovIZjDq2PelProVtBXmK2SkkY.jpg,The Danny Thomas Show,6.0,[35],17
96024,False,"Anouk, Marco, Fanny, Alex, Safa, Emma, Ahmed and their classmates navigate the twists and turns of high school, with heads full of dreams, doubts and intense emotions.",28.4757,/fvcyLrx7YYSU1j6MwZpNwh3qWzJ.jpg,L'effet secondaire,0.0,[18],0
12307,False,"Pac-Man is an animated television series produced by Hanna-Barbera based on the video game Pac-Man by Namco, which premiered on ABC and ran from 1982 to 1983. It was also the first Hanna-Barbera animated series based on a video game.",30.4605,/ztZcRBgDD364huvae7IAInoxLRD.jpg,Pac-Man,6.2,"[16, 35]",16
56517,False,In Treatment is an Italian TV series directed by Saverio Costanzo and starring Sergio Castellitto.,28.7338,/7dRWKRKxSotniIxyoyMtEWStJPX.jpg,In Treatment,8.1,[18],5
14458,False,"Hank is an American situation comedy which is perhaps most notable for being an early example of a program with a true series finale, in which the underlying premise of the series reaches a natural conclusion with its final episode.",29.4922,/9BnxOBovI45Si8x7NLlbM10AaPK.jpg,Hank,3.5,[35],2
2598,False,"Dancing on Ice is a British television show in which celebrities and their professional partners figure skate in front of a panel of judges consisting of Christopher Dean, Jayne Torvill, Oti Mabuse, and Ashley Banjo.

Presented by: Holly Willoughby (S1–7, S10–) and Stephen Mulhern (S16–).

Former presented by: Philip Schofield (S1–S15), Christine Bleakley (S8–S9)

Judged by: Christopher Dean (S10-), Jayne Torvill (S10-), Oti Mabuse (S14-), Ashley Banjo (S10–)

Former judged by: Karen Barber (S1–5. S8-S9), Robin Cousins (S1-9), Jason Gardiner (S1-6, S8-11), Nicky Slater (S1-5), Karen Kresge (S1), Natalie Bestemianova (S2), Ruthie Henshall (S3–4), Emma Bunton (S5-6), Louie Spence (S7), Katarina Witt (S7), Ashley Roberts (S8–9), John Barrowman (S12-13)",26.6553,/el97jvNC9QEkjmfdTW7NbX4x2k9.jpg,Dancing on Ice,4.7,[10764],11
16169,False,"Esmeralda is a telenovela that was released by Televisa in 1997. It is a remake of a 1970 Venezuelan telenovela of that same name, and was itself remade in Brazil in 2004. Another version is Topacio from Venezuela in 1984.

One of the most famous telenovela all the time.",33.534,/vsW9cQo4XL50zCz00groza5EmW0.jpg,Esmeralda,7.3,"[18, 10766]",164
80537,False,"Ayano Hanesaki, a first-year student at Kanagawa Prefectural Kitakomachi High School, has a badminton ability able to surpass others effortlessly yet avoids playing the sport. She meets Nagisa Aragaki, a third-year student who practices day and night aiming to become the best player in Japan. Encouraged by coach Tachibana Kentarou, supported by club colleagues, and fired up by various rivals, the two engage in their youth and adored sport so thrilling like a shuttle flown at high speed!",39.785,/hDXmdpd2kwhqk4TLCaEowx3Y2lX.jpg,HANEBADO!,7.1,"[16, 18]",33
59097,False,"Follow the operations of Jamie Davis Motor Truck, a heavy vehicle rescue and recovery towing company based in Hope, British Columbia focusing on the hardships of operating along the highways of the BC Interior, especially the Coquihalla Highway, which is notorious for rapidly changing weather.",24.2729,/45mrc5BtsFUrU5DjCb5DQNGGwTV.jpg,Highway Thru Hell,7.3,"[10764, 99]",24
11520,False,"Mokku of the Oak Tree, also known as Mokku Woody the Oak Tree, or Saban's Adventures of Pinocchio in the United States, is a 52 episode anime series by Tatsunoko Productions first aired on Fuji Television in 1972. The story is based on the novel The Adventures of Pinocchio by Italian author Carlo Collodi.

Unlike the more cheerful lighter tones of the Disney Version and Nippon Animation's version Piccolino no Bōken, this series has a distinctly sadistic darker theme and portrays the main character, Pinocchio, as suffering from constant physical and psychological abuse and freak accidents.",31.6098,/lMFhoKUmC4hdrSjNpgBwXfsS8fz.jpg,Pinocchio: The Series,6.0,"[16, 18, 10762]",10
235603,False,,30.1311,/jHfXcVBYltM7VYg3umDLCBMG1yt.jpg,Oi Pantheoi,0.0,[18],0
28702,False,"Les Dennis's Home Video Heroes was a British television programme, which ran for two series on Challenge in 2008. The first series ran from 23 June to 1 August, and the second ran from 13 to 31 October. It featured humorous clips from home videos. The show was narrated by Les Dennis, with a special ""Laugh-o-meter"" segment being narrated by Stuart Hall.

The show was repeated on Channel One and Living TV.",18.7315,,Les Dennis's Home Video Heroes,0.0,[35],0
229676,False,"Lawrence is a traveling merchant selling various goods from a horse-drawn cart. One day, he arrives at a village and meets a beautiful girl with the ears and tail of an animal! Her name is Holo the Wisewolf and she brings bountiful harvests. She wishes to return to her homeland, and Lawrence offers to take her. Now, the once-lonely merchant and the once-lonely wisewolf begin their journey north.",31.2037,/fxzL2EWdiv19eZAoC8s7zuGCJG1.jpg,Spice and Wolf: MERCHANT MEETS THE WISE WOLF,8.1,"[16, 10765, 18, 10759]",40
221766,False,,27.6197,/5RYUHp8WoxfUMjHJclm1ySO9fiU.jpg,Rhodora X,0.0,[18],0
71431,False,,28.3756,/uLrXTCh8RGTyGKa4RE4c2udMtpQ.jpg,Munch,8.2,[35],6
14240,False,Dino Babies is a family-friendly educational cartoon spotlighting six young dinosaurs who share stories and adventures.,24.6895,/omc5YxXvQPdoEiflwyWKk0M7sLA.jpg,Dino Babies,6.3,"[16, 10759, 35, 10762, 10751]",3
76284,False,The survivor of a famous child-abduction case joins a special task force dedicated to solving abductions and missing person cases.,20.2727,/fN3I7ly9XUCXJabIpn9hadJIpca.jpg,Gone,7.1,"[18, 80]",33
154743,False,"Amane lives alone in an apartment, and the most beautiful girl in school, Mahiru, lives just next door. They've almost never spoken—until the day he sees her in distress on a rainy day and lends her his umbrella. To return the favour, she offers him help around the house, and a relationship slowly begins to blossom as the distance between them closes…",29.2129,/twCEEzmZZkgQIPXzw0JF350GO0P.jpg,The Angel Next Door Spoils Me Rotten,7.652,"[16, 35]",69
42240,False,"Set against the backdrop of world events that led to the Japanese attack on Pearl Harbor in 1941, Victor ""Pug"" Henry is a career naval officer who, along with his family, learns to navigate the waters of his dangerous times in the late 1930s.",25.8808,/fsGLuaGM3sWusRtP8WI7m87i5B0.jpg,The Winds of War,7.341,"[10768, 18]",41
44303,False,"Fifth grader Edojou Honmaru is one of the most trodden-upon losers in his class, until he meets Magical Taruruuto-kun. Taruruuto's powers help him deal with all his hardships, such as girls, bullies, and numerous other challenges.",53.4928,/xgOancQdN2VMOCpcGTkBdxRuIFC.jpg,Magical Taluluto,5.8,"[16, 35, 10765]",5
117465,False,"Gabimaru reigns as the strongest and most ruthless assassin in his village. But now finds himself on death row—with only one way out: retrieve the Elixir of Life from a sinister island. Longing for freedom, he accepts the challenge. But with fellow convicts vying for the same prize and demonic beasts lurking, how will Gabimaru survive this harrowing quest?",32.2223,/1V9I7SvZbYoMbSvdtnlkkq9SB1k.jpg,Hell's Paradise,8.143,"[16, 18, 10759, 10765]",308
62313,False,"Each episode features two A-list celebrities like you've never seen them before - syncing their hearts out in hysterically epic performances. Hosted by LL Cool J with colorful commentary by social media maven and supermodel co-host, Chrissy Teigen. The mic is off, the battle is on!",30.9713,/AYmEExaBgjiEIwrLPb7AoH4nqy.jpg,Lip Sync Battle,6.384,"[10764, 35]",108
57406,False,"By 2039, global warming had caused sea levels to rise and large amount of territory to be lost. As though in response, a mysterious group of warships clad in mist, “the Fleet of Mist,” appeared in every corner of the ocean, and began attacking human ships. In spite of humanity mustering all their strength, they were utterly defeated by the Mist's overwhelming force. All of humanity's trade routes were blockaded by the Fleet of Mist, their political economy was destroyed, and the human race was steadily beaten down. Seven years later, the Fleet of Mist's submarine I-401 appears before cadet Gunzo Chihaya. The humanoid life form that pilots the sub, who should be their enemy, is instead offering her services to mankind.",72.0244,/erZZ8bqu9eg41CFGZ28BSyQrM8X.jpg,Arpeggio of Blue Steel: Ars Nova,7.7,"[16, 10765, 10759]",43
3797,False,"Complex, offbeat Detective Charlie Crews returns to the force after serving time in prison for a crime he didn’t commit. Crews’ new lease on life has provided him with a Zen-like outlook, peace of mind and no need for vengeance, an attitude which can be challenging to maintain when someone he cares about is threatened — or when he is investigating the mystery surrounding the murder he was falsely accused of.",30.6545,/4zTDeRJxdMqH3Si2fIZjQi44k17.jpg,Life,7.674,"[18, 9648, 80]",239
217595,False,,24.7362,,Heti Hetes,8.0,[],1
217857,False,,30.0457,/1zmj9kQ3FWtczVrhDQz4Yy9cZKR.jpg,Motto! Majime ni Fumajime Kaiketsu Zorori,9.3,"[16, 10762, 35, 18]",3
15300,False,"Bolji život is a Yugoslav TV series with mixed elements of soap opera, comedy and drama that aired from 1987 to 1991. Created by the Radiotelevision Belgrade it is considered to be the most successful TV show ever produced in Yugoslavia.

Written by Siniša Pavić, most prolific Serbian screenwriter, the series helped jump start cinematic careers for many of its protagonists, most notably Dragan Bjelogrlić who went on to become successful actor, director, and producer.",23.9763,/bHoBVQRNuuAnVl8FV4mXBJ2u3du.jpg,Better Life,7.8,"[35, 18, 10766]",5
34751,False,"A boisterous comedy starring the perfectly invincible ""Maidroid"" Kurumi, a product of science and magic and boy named Nakahito, they manage to get into all sorts of trouble.",34.9829,/xYgR7oIUlWwQEeZ9rLYkzRLu151.jpg,Steel Angel Kurumi,8.8,"[18, 16, 35, 10765, 10759]",4
85047,False,"Guddan faces a big challenge when she becomes a mother-in-law to three daughters-in-law after marrying Akshat, a widower.",27.5655,/il1ynIgGcN6xVLNBuFmQF6TWe79.jpg,Guddan - Tumse Na Ho Payega,6.8,[35],4
99748,False,Hinatazaka46's variety show following the format of the prequel Hiragana Oshi after the group changed their name from Hiragana Keyakizaka46 to Hinatazaka46. The show started on 7th April 2019 and is aired every Sunday late night 1:05 am JST.,31.6479,/10JBHKcQkhO9upveCfrClhMEbeF.jpg,Let's Meet at Hinatazaka,8.5,[10764],2
43055,False,"Hibiki and Kanade are two friends who grew up together in Kanon Town. Very different in their personalities, they share one thing in common: A connection to music. No matter how different they are or how much their differences cause them to quarrel, they both continue to share loving hearts. One day they meet Hummy, who is sent to the Human World from Major Land to collect the scattered notes of the Melody of Happiness. They have to instantly transform into Pretty Cures to resist the threats and evil music from Mephisto. Can they stop the Melody of Sorrow from disrupting their peaceful town, and can their warped friendship measure up to the bonds of Pretty Cure?",30.1985,/t8kOqKwWKj9cv8BIYBLxaCCFEKy.jpg,Suite Precure♪,8.0,"[16, 10759, 35, 10762, 10751, 10765]",9
89662,False,"KO TIN SAN an LAW WAI SHUN are half-brothers, same mother different father. Due to fate, they were not only separated into Hong Kong an Macau, but also grew up in different backgrounds that have caused serious conflict between the brothers. Their mother CHOW YUK MUI brought her youngest son WAI SHUN to Macau and lived in a black market. WAI SHUN strived hard to get through all the hardships and challenges with the help of his good friends YIU MAN YING and LONG FEI. Ultimately, WAI SHUN set foot on a successful path in life. Living alone in Hong Kong, TIN SAN took shortcuts in life, he partnered with a gangster KEUNG YUNG from the triad and had an affair with a wealthy girl. His actions broke his girlfriend CHEUK JING's heart. She eventually losses her beauty an possessions.",33.9925,/ovMyOejvgrNpEh4eQncShEjw5qd.jpg,Brother's Keeper II,8.0,[18],1
10848,False,"McMillan & Wife is a lighthearted American police procedural that aired on NBC from September 17, 1971 to April 24, 1977. Starring Rock Hudson and Susan Saint James in the title roles, the series premiered in 90-minute episodes as part of the wheel series NBC Mystery Movie, in rotation with Columbo and McCloud. Initially airing on Wednesday night, the original line-up was shifted to Sundays in the second season, where it aired for the rest of its run. This was the first element to be created specially for the Mystery Movie strand.",31.9813,/AfR5azFdmuEJ3V89mYRDSUpd7ul.jpg,McMillan & Wife,6.875,"[80, 18, 9648]",24
43231,False,"Kinnikuman (real name Suguru Kinniku), is a clumsy, foolish, comical superhero who discovers that he is the missing prince of the planet Kinniku (known for producing the greatest superheroes in the universe).

Since he is a clumsy fool, however, he must prove himself worthy of the throne. To do so he enters wrestling competitions and battles evil Chojin.",31.5491,/910k2Q2RlPNYbIj50gOUuAJlCjX.jpg,Kinnikuman,7.8,"[16, 35, 10759, 10765]",34
18695,False,"“The Bell Telephone Hour” was a musical variety show that aired on “NBC” TV from 12 January 1959 to 14 June 1968 that showcased the best in Broadway, Classical, Concert, Jazz and Popular music each week. The series had its’ own house band appropriately named the “Bell Telephone Orchestra”. The show also had its’ own theme song being the “Bell Waltz” composed by “Donald Voorhees” who was also the show's Orchestra conductor. Some of the greatest violinists of the 1960’s performed on this show that aired in the old “Black & White” format. Some of these great violinists included “Erica Mornin”, “Isaac Stern"", ""Michael Rabin"", ""Ruggiero Ricci"", ""Yehudi Menuhin"" and ""Zino Francesacatti"". From time to time some of the great singers and bandleaders of the 1960’s would perform on the show as well. Some of these were “Bing Crosby”, “Gordon MacRae”, “John Gary”, “Leslie Uggams”, “Mary Martin”, “Nelson Eddy”, “Patti Page” and “Roy Rogers”. The TV show followed on the heels of its’ predecessor with the same name on “NBC” radio that aired from 29 April 1940 to 1958 on Monday nights at 8 PM. The name of the show was derived from its’ Major sponsor “Bell Telephone Laboratories”. The TV version began airing on Friday nights at 8:30 PM once a month. It later was given it’s same time slot now airing every other week alternating with another show on the other weeks such as News shows and specials. The show time slot changed quite often over the years. In September 1960 it aired at 9 PM and in September 1961 it moved to 9:30 PM. In October 1963 it moved to Tuesday nights at 10 PM, September 1965 it moved to Sunday night at 6:30 PM and in September 1967 it made its' final move back to Friday night at 10 PM.",29.4638,,The Bell Telephone Hour,7.333,[],3
3266,False,"The story of the enduring friendship between Orry Main of South Carolina and George Hazard of Pennsylvania, who become best friends while attending the United States Military Academy at West Point but later find themselves and their families on opposite sides of the American Civil War.",28.8122,/yd6Gtg8GntTsOqPf27gGIkS9vIe.jpg,North and South,7.434,"[18, 10768]",158
104885,False,,29.792,,Talk im Hangar-7,0.0,[10767],0
8057,False,"Money-minded lawyer Sung Sai Kit (Cheung Tat Ming) was extremely clever and his eloquent speech has won him thousands of cases in court. However, he had a bad reputation since he worked for whoever paid him well. Then his wife Ling Lung (Amy Kwok) got pregnant. Kit wanted to do good in his son’s name and started to be more charitable. He spared others in court and even represented orphan Sing (Fan Siu Wong) in a case. Sing’s father was misjudged as a murderer and Kit successfully proved him innocent. Not long afterwards, Ling Lung gave birth to a boy and Kit decided to retire. However, it wasn’t long when Kit was forced to go back into business.

Justice Sung II is the sequel in 1999.",35.6584,/zvLdPPiPDti3VBvrhhLTBcW5UQM.jpg,Justice Sung,7.0,"[80, 9648]",3
93289,False,"In a utopia whose perfection hinges upon control of monogamy and privacy, members of the collective begin to question the rules, putting their regimented society on a collision course with forbidden love and revolution.",23.8675,/kPllKV7H4NOPkvtkV3cLGwESV31.jpg,Brave New World,6.7,"[10765, 18]",198
18765,False,"8:15 from Manchester was a Saturday morning children's magazine show broadcast on BBC1 when Going Live! was in summer recess.

Broadcasting from Manchester, it was presented by Ross King and Charlotte Hindle. The first edition was broadcast on 21 April 1990. It was produced by Martyn Day. BBC Radio 1 weathergirl Dianne Oxberry joined for the second series, which began on 28 April 1991.

The format was very similar to Going Live!, with imported cartoons punctuating items, such as games, music performances and interviews. A regular segment was The Wetter The Better, a game show based in a swimming pool and hosted by Ross King. A weekly drama was shown, in which the short episode ended in a dilemma of some sort. Two endings had been filmed and viewers telephoned to vote which ending would be shown.

It also incorporated a repeat run of Rentaghost, though all the pre-1980 episodes were omitted and the end-credits rarely seen. Later, episodes of Grandad, starring Clive Dunn, were also shown.

The theme tune was by Inspiral Carpets: a rewrite of their single ""Find Out Why"". An early edition had a feature of how the theme was recorded.",24.8491,,8:15 from Manchester,5.0,[],1
433,False,"The series picks up four years after the events of Terminator 2: Judgment Day with John and Sarah Connor trying to stay under-the-radar from the government, as they plot to destroy the computer network, Skynet, in hopes of preventing Armageddon.",31.0188,/VH17L8vtJF4Yh30QDVOTQAcIfh.jpg,Terminator: The Sarah Connor Chronicles,7.515,"[10765, 18, 10759]",918
109066,False,,30.8715,/t7cE4FcRhZ394D2yCi2Wl7tampO.jpg,Rise & Fall of Qing Dynasty,10.0,"[10768, 18, 10759]",1
77341,False,"The story of two siblings who witness the murder of their parents in the hands of one of the drug cartels in Mexico, after which Alejandro Ferrer's younger sister is kidnapped. 25 years later, Alejandro is now the captain of the Federal Police and seeks revenge against the narcos for destroying his family.",36.5169,/81URAPXi0GP9Ul4MxcVSiDEnpPq.jpg,Enemigo íntimo,7.6,"[10759, 18]",427
105133,False,,28.4143,,Zeil um Zehn,0.0,[10767],0
61431,False,French adaptations of the stories by Agatha Christie.,73.1572,/3sYluRhKfL1SDWWYiujovCaQkF9.jpg,The Little Murders of Agatha Christie,7.4,"[80, 9648, 35, 18]",47
214160,False,"In any given year, more than 600,000 people are reported missing in the U.S. Of these reported cases, more than half of the missing people are people of color, too easily neglected by the system. Gabi Mosely, a former missing person herself, now specializes in PR and leads a crisis management team that seeks out these missing people. But unbeknownst to anyone, Mosely is hiding a dark secret of her own.",30.3906,/b6Uo0Tkjhqlze7R7DgGmP9Fq4Ce.jpg,Found,6.591,"[18, 80]",55
111076,False,"A variety show that asks foreigners ""Why did you come to Japan?"" then follows them on their journeys.",31.5456,/7aYCoeAIeLvb8ompbDf5B98H1YV.jpg,Why did you come to Japan?,0.0,"[10767, 10764]",0
157065,False,"Ruthless siblings Roderick and Madeline Usher have built Fortunato Pharmaceuticals into an empire of wealth, privilege and power. But past secrets come to light when the heirs to the Usher dynasty start dying at the hands of a mysterious woman from their youth.",37.1327,/aFX5bdLKVCxFEKTwB1yLh6MCpsX.jpg,The Fall of the House of Usher,7.562,"[9648, 18]",652
60741,False,"In 1963, the U.S. government launched a covert space mission sending hundreds of men, women and children on a century-long voyage aboard the starship Ascension to populate a new world. Nearly 50 years into the journey, as they approach the point of no return, a mysterious murder of a young woman causes the ship’s population to question the true nature of their mission.",22.5334,/wiFBHo0p4j0wiKuh676fvOQ1Z0N.jpg,Ascension,6.7,"[10765, 18]",317
92588,False,"Many years have passed since humanity was driven to the brink of extinction by the sudden emergence of the unknown life forms Gadoll. Those humans that survived now dwell in a 3000m-high mobile fortress Deca-dence built to protect themselves from the Gadoll threat. Denizens of Deca-dence fall into two categories: Gears, warriors who fight the Gadoll daily, and Tankers, those without the skills to fight. One day, Natsume, a Tanker girl who dreams of becoming a Gear meets surly Kaburagi, an armor repairman of Deca-dence. This chance meeting between the seemingly two opposites, the girl with a positive attitude who never gives up on her dreams and the realist who has given up on his, will eventually shake the future course of this world.",22.4595,/y3bM1PBQRH7r8vIMBEXSGx41OAi.jpg,Deca-Dence,7.774,"[16, 18, 10759, 10765]",137
110187,False,"Born into poverty and denied an education, a village boy overcomes society’s obstacles to become India’s foremost spiritual guru, revered by millions.",30.6588,/888j1EeDyQigovu9GmBqdZ0s4cL.jpg,Swami Ramdev - Ek Sangharsh,0.0,[18],0
68005,False,"Kasugano Haruka and his sister Sora have lost both their parents in an accident, and with them all their support. They decide to move out of the city to the rural town where they once spent summers with their late grandfather. At first everything seems familiar and peaceful, but changes come as Haruka starts to remember things from his youth.",39.1903,/9F80WGUD6WYfoEDMImf988NlXhC.jpg,Yosuga no Sora,7.059,"[16, 18]",85
219422,False,"'Contessa' is the story of Bea who, after being accused and imprisoned for a crime she did not commit, is determined to seek revenge on those who took everything and everyone she loved away from her. She will claim a new identity as Contessa, and will make sure she gets the redemption and justice she deserves.",31.2706,/a2GAq8d7Bqa2HmvTN3F6OdWxtDl.jpg,Contessa,6.0,[18],1
85390,False,,31.3339,/bhrPOjG0ZzDXeG0C3HmtmhjR4dE.jpg,Marron Glacé,0.0,"[10766, 35]",0
62623,False,"Each week Successville's loveable detective, D.I Sleet, enlists the help of a celebrity sidekick to solve the latest high-profile murder in this improvised comedy murder mystery series.",30.1495,/3yfXiwhU0hIGX7zyUw81C46ZRWW.jpg,Murder in Successville,6.0,[35],18
3718,False,"Get Your Own Back was a British children's game show, which ran from 26 September 1991 to 31 March 2003. It has been presented throughout by Dave Benson Phillips with the addition of Lisa Brockwell as a co-host from 2001 to the programme's end in 2003.",35.3012,,Get Your Own Back,5.0,"[10762, 10751]",1
119272,False,,29.762,/pzoSMVVgVGfrOVvGbHIIYP3JKIl.jpg,Horizonte,8.4,[10767],5
45929,False,"Go-wapper 5 Go-dam, is an anime series aired in 1976. There were 36 episodes. It is also referred to as Godam and Gowapper 5 Gordam.

The series has also been aired on Italian television under the title Godam.",23.2656,/hMM1MR6lwJT1oIx4cLb9ZQhI4Mx.jpg,Goliath the Super Fighter,0.0,"[16, 10765]",0
86941,False,"Henry Drax is a harpooner and brutish killer whose amorality has been shaped to fit the harshness of his world, who will set sail on a whaling expedition to the Arctic with Patrick Sumner, a disgraced ex-army surgeon who signs up as the ship’s doctor. Hoping to escape the horrors of his past, Sumner finds himself on an ill-fated journey with a murderous psychopath. In search of redemption, his story becomes a harsh struggle for survival in the Arctic wasteland.",24.5484,/9CM0ca8pX1os3SJ24hsIc0nN8ph.jpg,The North Water,7.417,"[18, 9648]",144
26317,False,A mini-series based on the life of Charles Dickens.,21.0811,/uN17kXvkDuOQnlENHzWxXT61y0i.jpg,Dickens Of London,6.5,[18],2
